x_err	y_err	z_err
0.26439581941731427	0.18391873487330687	0.19264519428601512
0.13111000190197655	0.09788120503401658	0.319633832742052
0.3147322775705409	0.19597905009388222	2.825169105081594
0.13380376897258756	0.09513896720985417	0.2054969665086006
0.24326149815679907	0.15426684356256415	0.2546131110502353
0.35571543800078276	0.14894781111855143	0.351158136840266
0.16651920999783162	0.13993688402996585	0.3058220660126404
0.23360500352561145	0.09524581119136774	0.9026672282006845
1.043358150564698	0.2428599675516411	0.6147299003841158
0.493214732231506	0.27176656784424597	0.3307168205095259
0.11627260639836916	0.11363207162123778	0.22977235690172648
0.20736713762201403	0.09988304912726116	0.17448765639956712
0.5506989249154562	0.25221107459378045	0.7060659687764219
0.13729199985424298	0.10087541622854422	0.17499845271915943
0.23037574122488522	0.11502483077949224	0.6879968790895946
0.428342037635924	0.28138918543974034	0.2065463927068068
0.1576769105194831	0.08205624287190993	0.156309112979013
0.3247214026893223	0.10718369122425501	0.19710738658881896
0.17539691240103064	0.13027937349265362	0.3661886714955028
1.4147475398823652	0.47729698647860797	1.5214871429681551
0.13310061732325373	0.10711856929547517	0.4260739615369178
0.49930324274698734	0.31703504120798104	0.9753270829586196
0.4242622146137968	0.9713913402402358	1.4267298085909115
0.4734089694236969	0.17912666938517294	0.5921447789644629
0.1830302582419715	0.09655778616878728	0.20443631342350507
0.16558520438458088	0.07829085569192959	1.2028384252496953
0.20882835379747983	0.18839103560461193	0.8214235025671102
0.13303004705228738	0.09459427523342687	0.6300171011223532
0.4371387197383929	0.25580586331790056	0.47715325852065515
0.27263189047355096	0.3871042343993908	0.17048058042464842
0.20489620834583547	0.1156478339567646	0.250510603008267
0.2122320833713714	0.11624235679246592	0.20733830475269904
0.6735172959695955	0.3005113545809669	0.3238494916947441
0.31065749345968796	0.1458153374724223	0.7002223130480352
0.1800655972732645	0.12121520745358924	0.4337106421562243
0.14163413915366938	0.10021961021498628	0.2665164902507393
0.21406899269707655	0.13075801235396603	0.2557205661770804
0.17051070687011055	0.09934665800179976	0.42576463565095557
0.15426479234510632	0.09030680303549216	0.5202959559487172
0.6589590596518534	0.4402379219480166	0.6275312286480068
0.33254219832480103	0.1933352923048986	0.19636815239702415
0.13032047307213884	0.0971513994508891	0.4271643756733612
0.12311461997661913	0.07472697616932757	0.16692559376795196
0.17197150521601315	0.08561173271648613	0.18115192914672335
0.14779498276888908	0.09558073960908216	0.4472574140539117
0.2467514993267373	0.11152172303263026	0.23365337770614844
0.32193170122355536	0.16697803351276203	0.2596356261136742
0.18250769071445483	0.13384314441979484	0.2178179892874847
0.14315535027497275	0.11274141758824142	0.22619904335117075
0.12903692374557907	0.1081006762862716	0.3954623693342173
0.16311688117962597	0.08821775005231783	1.6003006325507796
0.15221511619147737	0.09834972902891233	0.51321628185592
0.14631157551985935	0.11532474274711958	0.4087075595569173
0.38546873389650876	0.13346578658254088	0.7002807068365158
0.1562413938450529	0.12091963661730668	0.2073492264214229
26.85419220896136	0.34646064337451193	6.495524567606702
0.1401012634418353	0.11217329169258967	0.19905451201335794
0.13094547711191723	0.0792356484519113	0.8282415734940405
0.34859905282734754	0.1692247187049107	0.38193218208613555
0.15147820039851279	0.09376478314035745	0.7627380482710773
0.7766539210254101	0.1738189409474009	4.959709915647043
0.1679859987207945	0.0922022722222646	0.2110904302548729
0.16305247386175556	0.10160617029983439	0.7539564781989212
0.23276397885379146	0.18502910919045706	0.22850131686108544
0.12305285517196006	0.09540339450412474	0.33675413430670764
0.1581348944139982	0.1004882938420266	0.18694694325825217
0.4553532969741698	0.23705599227430166	3.603073924056167
0.16938023838717206	0.10781160287070256	0.2481203981072274
5.092646815586409	0.5882619001041929	7.632360905728129
0.9509583560695913	0.16487975378696515	0.5603265899773608
0.21061247944578204	0.1518366789873253	0.5638647182116805
0.14807229158169521	0.11602718479941075	0.1610789824012981
0.5797771290443888	0.2721626268570261	0.4096716155044039
0.15215985933930265	0.11937007981691714	0.2723957179230575
0.14090354508318223	0.103566774868114	0.12485255637711035
1.3181043980326423	0.22811686241010876	1.3938794882901813
0.207739952007806	0.1272583969169619	0.48263567434844257
0.3304690366270469	0.1415142358807574	0.25123849449860075
0.16803678989704252	0.08999183298083506	0.1670011509951882
2.46707029044164	1.050824938197892	2.681381688263671
0.13202809330174936	0.08634149976466438	0.2849140655551916
0.9729901289364097	0.39671325759528775	0.9851097907356818
0.1893842503451977	0.08874140508616138	0.24527281198195855
0.21061169565062618	0.13944498674894348	0.22265639181641128
0.43086599225611805	0.3261745505698459	0.20127235544781857
0.14933122396443216	0.11344345264834405	0.47426736410578996
0.13325245526113924	0.08807574704034014	0.19385478430014372
0.47703832162262355	0.4146304952976749	0.541651584718029
0.17098002290513675	0.10200809183997027	0.19252849517449028
0.1388660963581098	0.08545171551526938	0.9753145396530629
0.13494202995634397	0.10369554389327772	0.5259268034464444
0.9517619586520951	0.4848590942700683	0.5549575804244493
0.15117437612472656	0.08595468898273459	0.22404588387033558
0.3170212014320947	0.21507569225086437	0.9455985160353877
0.45590531755466185	0.21782039003370665	0.14663618492561203
0.14941783889561336	0.0961349017422786	0.2500090269342103
0.2448054245756383	0.14192475753906078	0.6442433245179957
0.14899830925045066	0.0803211554679188	0.5677033001192058
0.43642056871508833	0.20121309327830006	0.5399069899229583
0.1847014700091818	0.08538624507545377	0.23974697462910688
0.14271016203054773	0.09507920522405337	0.30757771436777503
0.17363650161480068	0.08026684730499425	0.3370559720384244
0.15995998588302612	0.12044822228875214	0.25503919353628646
0.2570656676011306	0.1369640248020705	0.26925330403515046
0.8190103106235367	0.21578710220485714	3.668734967935926
0.1513381744553827	0.1006535460657778	0.5478233487497952
0.9126605725087902	0.25573096492421277	1.3164249517853834
0.17968372949785574	0.07602752027663806	0.16882606922698495
0.15363769314533487	0.0794922823086928	0.47579882068571533
0.23617680733454224	0.14000230948550987	0.21580463234187483
0.11463286971471176	0.1758145244459953	0.3097297221264188
0.15314207885468398	0.0899707066711087	0.17922321689159343
0.8839674146814549	0.15894780342845036	0.9052337457570092
0.29071208637668583	0.19673470405014445	0.905227177341849
0.2787110161920528	0.10305648875652337	0.6270726389184542
0.21826907290212	0.15429326652096537	0.374861497385087
0.3755583732449866	0.17617565831807427	0.3119112662348891
0.27860604063566713	0.16711928322932734	0.7209513540097519
0.37478829672677044	0.19934924121782086	0.2467367083864312
0.1448117713867207	0.08122702460826257	0.16714328193106226
0.1303324916942643	0.111141380189109	0.28378373116468836
0.24778443264980843	0.18564878958722172	0.26406005121697773
0.5574427496839212	0.9266322108322534	0.8040197901747953
0.4254913734055531	0.16403355470078665	0.5186983348047818
0.24336555055642398	0.1623140516798651	0.8599643766063603
0.5837684393401904	0.2678998079212561	0.27768743904401383
0.6576838636341952	0.7983049961753377	4.073325788151054
0.25058764761575414	0.13885801857795604	1.1601603527943714
0.4814480197253504	0.10873610836417447	0.3105436504445232
0.32268191672559393	0.4074732338112921	1.4821000095437622
0.15299884731318114	0.09830515266886869	0.18923495436896465
0.11645462326880057	0.09155081975867582	1.126288127961426
0.20564229131473521	0.09665521567130005	0.553420951037165
0.23507338825413257	0.10983023909883735	0.15443293619335158
0.15052367499740651	0.08660934662578339	0.8470287796742029
0.16065717717205008	0.10342566574634451	0.702384864059082
0.13673387469298848	0.10283693302768615	0.30715779380826796
0.2308475784326078	0.10244625144124479	0.17443340903366078
0.316164636315271	0.19873276316969957	0.1933680515679404
0.18589213514088382	0.10515133224022408	0.17257368221986336
0.18007366041900838	0.14291048076698473	0.6500697363997614
0.24530884510247547	0.10008566769278492	0.20496858677409302
0.21230571666664283	0.11516895988071393	0.21712660159780764
0.3768729782863505	0.15378936329878673	0.2482723225449318
0.2040791291736329	0.09873278901087565	0.7093403861653039
1.2818020606862477	0.8797845335356759	1.0496112389146233
0.1552364331263527	0.08629368134916618	0.16322681448223098
0.144057269724337	0.0940277230313964	0.28150736478354765
0.33949262460901763	0.16414271087602483	0.46118311523373257
0.15741306189740054	0.12459791665115666	0.324234927605057
0.23246755879921213	0.10708184535451679	0.21840240112330142
0.3597544598267289	1.6469723559664724	2.4265934737317174
0.38992634415819616	0.18520084502785922	1.105057722207378
0.23583754681361646	0.3056181753709603	0.9961676145599772
0.3031830618570886	0.45985928879352367	0.730533661333584
0.25725426710283905	0.1305126608303508	0.2558678495484814
0.14441332045020105	0.08886423103903374	0.17821641038007013
0.20149335833137996	0.10244383274226466	0.21017055089697445
0.14876028452749765	0.09383945622009311	0.6229290412522541
0.12522367692025504	0.09412375546151647	0.2699207769743609
0.1498258343121614	0.08118645706524243	0.20691750943283863
0.27082656323119936	1.2675437507316176	0.2939201470546061
0.27678220595374486	0.2119768828038852	10.881011579808241
0.1688376565326339	0.11738526254885903	0.3230782144734221
0.36089910521074847	0.15579148353085648	0.5922931977697943
0.1231062117918711	0.07684710846449955	0.28024604451786855
0.1680858647974152	0.2494221894909844	0.20576957251655367
0.1870163380241068	0.1454405837202387	0.27086695673552685
0.8878420388221225	0.42371557057871995	0.5168215543101067
0.2892038646984327	0.16467223424718472	0.22052321017876986
0.17957392234289712	0.11625896426921681	0.31003568473859655
0.6870536741559039	0.3647338424091853	0.4461327191111351
0.15681885626339148	0.10039945594670512	0.5673754577458391
0.14048757887059196	0.104476842084106	0.5200049088879303
0.23973619170810206	0.13047554333646358	0.23125350213749596
0.15668635019291088	0.12285770080837757	0.21902197262484815
0.47160396211202954	0.18145814217467912	0.6085586216222667
0.18456833506966458	0.13142432412086577	0.19268120426542612
0.10558052215250652	0.09134079536559306	0.21246290776131785
0.17339120975739336	0.11402380930300995	0.31099184293390086
0.17343910584933625	0.10923065650507822	0.4155746726032037
0.1811835808340112	0.07759141612155995	0.21117772233971588
0.15697437397515862	0.09015268423381519	0.5910613166673907
0.3089465224725315	0.11860859958767775	0.16807902995490231
0.6783542556620247	0.39228746336727827	0.5320498440004116
0.26226030970231584	0.1647435092311291	0.3441625741991565
0.24127052921798317	0.10418639066714346	0.27197367755128
0.23272898532759978	0.24582365608588563	0.3924839714118715
0.45119244360736405	0.17529197930685847	0.30096719991498533
0.1625700057197673	0.12321127239866454	0.29318415005342857
0.4175875262455023	0.13894767514657383	0.1689328238003902
0.4092555794079532	0.27017056816281476	0.3138321842982753
0.24943316199621798	0.12180760149228603	0.30700939561573626
0.3113459093203545	0.15232096093981054	0.46907790625032947
1.419613729019343	0.44586732537307344	5.9683076525706635
0.20747447188913878	0.12296724709646928	0.28624702818116166
0.5480783921713951	0.15788594650552235	0.21592508866221855
0.12457640356439881	0.08851365796113946	0.4824404761237815
0.1480501071694791	0.11143882440768046	0.3495388643749058
0.34226629078078985	0.1558827186919486	0.1748590908487308
0.2705072176483947	0.15201778472294017	0.48384752386310326
0.3772022384640276	0.5016223070908155	0.9054335266740897
0.36701987077299325	0.17400419379574017	0.1836296806574414
0.4214989941139079	0.17145629261150538	5.690355739351337
0.1641428053052011	0.11690099567823654	0.2051476504329744
0.2599879334715058	0.151591694854682	0.259581713509044
0.426649716068364	0.25431716003116617	0.8577629807577939
0.13111862952571127	0.09570862522242056	0.15379947058108434
0.18259379432708855	0.11858810282210105	0.23951598468182758
0.4736649767259507	0.13710515673436546	0.35279472192450345
0.23995302740122096	0.09807617972555702	0.30365099145621544
0.18136290645151404	0.09766261589384728	0.1939280815914633
0.5129382871032567	0.3062513521225107	0.16299432306586645
0.22790029044801305	0.09629116955008371	0.23227262239856783
0.3653301795804142	0.7022434615473567	0.5254413680445306
0.3389227872891001	0.7616465821783622	0.5097291371231212
0.16835452081019123	0.1053071117402713	0.22145603330233724
0.16993851606775648	0.08768751534137907	0.20960543457483014
0.3436032003737306	0.1427513459131777	0.3259887042439253
0.18848741833338767	0.1276816507414097	1.2489762655055363
0.12462230257944824	0.0767720269680521	0.200244794246841
0.18418069116345795	0.08149087354031596	0.13371411894075352
0.4632871453830511	0.11323620692712058	0.26290852576007423
0.13349107740281863	0.09451810394670343	1.3185504795313752
0.22300332705998338	0.1332446509610451	0.3166848697123288
0.15110078263528584	0.10862216124361607	0.787923652363966
0.4193239950209175	0.6884668418450364	2.0848534047471317
0.28372791543151626	0.1471505629547299	0.506334409272543
0.182102716205388	0.1037844906903188	0.29967362024934896
0.17029629949192715	0.10252222925664321	0.3740820441751879
0.14709050962695597	0.09767393405513257	0.21418297641199768
0.1515231731794697	0.1208132143407662	0.41753017234532586
0.16160019984819585	0.10662878958101113	0.15980628341312808
0.1630370519222876	0.07471483053312791	1.1194999652126705
0.21446806048290226	0.11785359762199839	0.14977763844078723
0.8891725097307622	0.2942183191996063	0.26007470867145194
0.2904601674821604	0.13466955215204937	0.2376334718243258
0.17155302801730496	0.10566850850680808	0.17366495297686113
0.1825770603197676	0.09829238015691089	0.39116892828791794
0.12754792569758053	0.08606697589718193	0.2555982488211722
0.16104324335017192	0.10813815964852166	0.26066634217537454
0.2484892644179863	0.11582301898803078	0.22534054201475096
0.2375586704435484	0.25781993016996063	0.4735496995502264
0.22406335245081557	0.1359454507228664	0.3278598331836575
0.39738729213061336	0.1948912203484815	0.7792737433447374
0.15495942843484603	0.08543382602802513	0.34551334126619204
0.43654291430565983	0.15598505100962493	0.3242943812379697
0.23679339008077702	0.1479417496214077	0.5737529868258345
0.14524486467297257	0.11299471409052783	0.2863758151365926
0.20909443589978507	0.12308444803266315	1.1360280172569701
0.18848338529265996	0.10815948108795193	0.20117726577717687
0.15151992436811987	0.10623699312582793	0.7127254076534624
0.20953790130546235	0.10832451365310002	0.27204442952456254
0.4983781077880338	0.18505522946707556	0.2855441079864392
0.1373288430339776	0.1555321552785683	0.4872285556729439
0.16340874363812843	0.1119598921258343	0.21615149576463225
0.196609650686648	0.10994566842626345	0.195054608841584
0.15348532423765002	0.09333609892354722	0.41041316882880163
0.33312229057166476	0.279242581857133	0.434163930521153
0.13492515209657582	0.20839951224117556	0.22342052073152824
0.21870514029680307	0.14590715185766012	0.21309865195782035
0.19915025308140757	0.09090077139959045	0.4105819112975425
1.4224044358319419	0.4041824796010084	3.4466187081278745
0.1392759853837916	0.1186413585383987	0.24976128617040688
0.16065965114595482	0.0964026526628288	0.23673948799538058
0.1480172329085115	0.1184049844635188	0.22729471337901722
0.15698342555951816	0.09328330194538392	0.7522029199124167
0.12681006230842304	0.09750162996899232	0.2323442844513095
1.6620679331166235	0.5211158022141245	5.4845271071337045
0.1771690051894451	0.2406540024967344	0.9101527726929306
0.7765377812330396	0.3888475384736085	0.765292332074001
0.36778961683820616	0.26119317688009575	0.2165635504421912
0.1614833212851686	0.14269197226564678	0.7730062616858355
0.22450741361499466	0.1135699166259525	0.743859122332226
0.2123101220617817	0.16797078990926337	0.2466647161842633
0.16611566105062076	0.38638085064816596	0.46465660035394
0.6419748087847446	0.2769982721938839	0.5834202038875173
0.12093897452518747	0.10367625785029465	0.12684458529311188
0.2539544797310515	0.15010890694648338	0.23766616282097702
0.17598388820180966	0.4628702492427671	1.5234256688289283
0.5616251416274726	0.8379379336973266	0.42415414252903905
0.42509965015248535	0.20326043746152822	0.9109926913370632
0.2161147063048423	0.1144296725568525	0.44877786998518476
0.2850428905342144	0.17437383882109372	0.4023074790787461
0.6897713458854909	0.21735102141219698	0.2857005340447909
0.30719518361245185	0.15026474864481495	1.2430662099265506
0.16541043946655515	0.41589346372425584	0.1970545733065182
0.41777368263898723	0.19712572823997998	0.26854632338017026
0.3589211608579573	0.25424195753932194	0.44315196639148025
0.1818639729159844	0.12292642094311317	0.28325624521059467
0.9400341277656918	0.47447526844033633	2.249712313054455
0.24579686932041672	0.12464788612840887	1.3449318295295059
0.1439039143601757	0.08978535767068169	0.1815669871069316
0.3870989529806386	0.19966341159007078	0.3673399333771101
0.16017451634027063	0.09826162264726526	0.15691280826922563
0.2224272734331687	0.13130291857764093	0.3121034889173653
0.4908513641453145	0.2528555799130973	0.6881601735872018
0.14821056212804892	0.11398495949638505	0.5427509921984126
0.16308443640075965	0.19106244119176197	0.24554570386756425
0.15485752546278947	0.09019312947655185	0.18380897466250862
0.15905675082046294	0.09880665935207167	0.3005639785806922
0.21955538131525215	0.167886636549829	0.6230811130909764
0.23183040256862558	0.17883149797456716	0.2394368331445646
0.17642542171740763	0.10829851343281341	0.23771986011195062
0.17342352857452065	0.10164559971053304	0.5011472518130486
0.15393888085478086	0.090426700200963	0.33049018697286975
0.17888610697274057	0.38642199922482545	0.7705281002438256
0.5484116853043646	0.32017954161994794	0.7097584955247755
1.9821339222169716	1.1626911190332485	1.0078593947842076
0.16695781704868745	0.18631102562444013	0.34576415737210225
0.15538087781327786	0.10812470208177882	0.8607523756176294
0.39423257219054064	0.15944446119776404	1.41281694837184
0.33394624610641754	0.1930027543236007	0.2074609843422486
0.2467126330774248	0.23485653354301053	1.8428228205318158
0.20805818238341453	0.12415604254282095	1.2726011072606411
0.1929183906772943	0.10799103490222133	0.20508984313595816
0.39048329132018844	0.3259974872176147	0.34593718500659115
0.12521433547152155	0.09156393657721751	0.7237012165091312
0.14423517032013614	0.08902075927577748	0.2015310141340123
0.1965891754728167	0.13248797023408548	0.23493426358820813
0.14609645491678216	0.11752469076678111	0.3316208666663207
0.3947395088988457	1.8540222763384389	0.5674849882676263
0.2295611511888075	0.12690461061323843	0.26321519314036185
0.33871928723738337	0.11282395845128357	0.31356252486309744
0.18107381025736208	0.14512533204157071	0.6551290756606165
0.24190675957559463	0.19796790604376283	0.46054636298439355
0.24239209129496644	0.46402295875380223	3.5296115236001278
0.19166275522222093	0.13783740715893428	0.267080728342324
0.2317603485363744	0.1794625121899879	0.2004259273747484
0.1735742628889422	0.12417891672189726	0.590703513882912
0.17535914855533216	0.09062361835035787	0.20518120529285508
1.425049038973395	0.5754001517449664	0.23143471770710708
0.1466425781998374	0.2325060580618836	0.39863345766707003
0.25950887032946274	0.3447327257601229	0.23173742652385895
0.18751488080067177	0.09435577435504806	0.15693603467232148
0.30398619229656765	0.09786171165272166	0.4664039036078984
0.29981102461544434	0.12399560472322955	0.24478624593467185
0.7524246339972154	0.23616550598277403	0.23428229216840324
0.19774977631522211	0.12749472564385117	0.35314610823477316
0.20575139217695035	0.11836594734515775	0.5545366818129026
0.29223739104783436	0.10793071341446915	0.36881407951052536
0.2797265460003128	0.2080549723182979	0.44991704928347587
0.38307198472747167	0.17068537091108413	0.4644780737381078
0.4087142637890765	0.13747462546604575	1.0862597089366064
0.3428809007988792	0.2679802996240809	0.19509675594433865
0.20704623135456207	0.09469010123497543	0.20584049861516546
0.30007188555989855	0.11597436881227345	1.2089690653906757
0.14229684975567589	0.10032996628731662	0.26159804541997034
0.22869811327390704	0.12830040046580682	0.2641603020378218
0.34080126928037885	0.1375837731183656	0.2834624138737457
0.47304616806107935	0.26490855883839204	0.370434768870182
0.7329906370494466	0.4194056156881761	0.4672120535137211
0.14508540262998323	0.20898445694655196	0.515739823167729
0.22357879775453662	0.1183860405206288	0.36325892054360576
0.14039836830549904	0.10846955365698828	0.4326692815376778
0.4847447000487144	0.25255126413817847	0.40918067037970834
0.3008380521078957	0.15250421823860796	0.32237034677529824
0.1868857785261051	0.09943639015192603	0.2445043162651454
0.35171087196650086	0.29364794286818696	0.7471023450400063
0.17964862021319578	0.1410361899277417	0.38780803018372534
0.21086367724658694	0.08131871376276872	0.21147017632274354
0.39496490710919313	0.16072360887823225	0.23874577666284663
0.39197822988655645	0.18721421463118648	0.2515784673821649
0.39847941950779536	0.1995671332338363	1.1460721349418708
0.4154015441298702	0.19135652878416542	1.231116882636126
0.18030214319498525	0.09712395573595468	0.17174753940654164
0.19241298201954596	0.09942629496047706	0.4285140291714855
0.18472447689672186	0.11033727449980571	0.2785826611538229
0.11768375507352581	0.08804133933446746	0.47387975407145844
0.4096143610880671	0.14286033936981674	0.2607708805138065
0.1806157319906026	0.08133634868743565	0.28436405750963767
0.17788064720254884	0.10181796460374361	0.3100196615464662
0.4241531497818397	0.14598227198634825	1.0659337007986798
0.1899902149131493	0.13956023713722773	0.3117131533263242
0.22426811714364409	0.12965617785343037	0.2872398041521707
0.15714524688501075	0.11654631142790718	0.2728752097118756
0.7281395175216006	0.20644717810630242	3.3844719895362596
0.13574386896638957	0.10107579383215828	0.3931509879156754
1.2300404772443596	0.4058675462562253	0.48195292494510866
0.13987369127051621	0.08891804302251793	1.0119745360053463
0.19941718373874323	0.12839585303614584	0.1998344780795297
0.5223980414411351	0.3920222162900907	0.2389399777210489
0.16622381579489437	0.14095759018742238	0.2252187233952498
0.1657538261663697	0.13054224026321423	0.16339448858481814
0.4622439630756138	0.2777553373627053	0.4599894288624302
0.12969434933262028	0.08820772238410117	0.17432291027234897
0.1429141953084719	0.0885262097417664	0.43869798743378907
0.2849895642260584	0.1414561094126077	0.617676491294061
0.26161635671708194	0.14886024232798897	4.3081942708711605
0.44032207128429246	0.231793111557473	0.7438140989612511
0.36324419672969127	0.18607883060024039	3.211307039148341
0.18256790683614954	0.08371878355791613	0.39889638728990223
0.23730366009406614	0.16367307943011067	0.49684577983905825
0.1697095163809605	0.11302764768300892	0.1351716729690345
0.20593609964308635	0.15199503187093016	0.1757742420687351
0.17045111985740477	0.09368506588573204	0.2011817668703182
0.13550779531649917	0.09949605417457895	0.25169867510695965
0.18520503938869884	0.11318097972924272	0.1366991343508825
0.1682719427631923	0.11045110087631373	1.0258447053180615
0.49785982202704554	0.2734600148480193	0.6606671138091007
0.22627860985165058	0.09318540885035648	0.182697229352482
0.21715061793941973	0.09377875673192611	0.2992233024204422
1.099345368496796	0.30165760365993655	1.9595316065839632
0.2295335162501444	0.16468716491862376	0.23257437651346888
0.14983130211247425	0.10112779227658003	0.9338969167030938
0.30417548129802774	0.08865600383106423	0.2779610250969359
0.2139240450072908	0.15686035415463154	0.7965762079412397
1.2525213930799652	0.4117161779193619	0.4381695440771948
0.13454952667730122	0.11144274914969039	0.21981382912732128
0.9353413499807302	0.2680885630991183	0.7218157891519643
0.13830314438821453	0.0885245734838307	0.2417232015483035
0.14736987883191516	0.11521393777123864	0.24166946673080975
0.14066401123328495	0.11674595392436536	0.21246919573019937
